id,level,word,meaning_en,full_entry,article,pos,plural,forms,examples,page
a2_0327,A2,"einpacken,",pack up,"einpacken,",,word,,,Pack bitte die Handtücher ein!,13
a2_0328,A2,"packt ein,",packs up,"packt ein,",,word,,hat eingepackt,Soll ich Ihnen das als Geschenk einpacken?,13
a2_0329,A2,"einsteigen,",get in,"einsteigen,",,word,,,"Schnell, steig ein, der Zug fährt gleich ab.",13
a2_0330,A2,"steigt ein,",gets in,"steigt ein,",,word,,ist eingestiegen,Bitte ab 20 Uhr vorn im Bus einsteigen.,13
a2_0331,A2,"eintragen (sich),",register (oneself),"eintragen (sich),",,word,,,Tragen Sie sich bitte in diese Liste ein!,13
a2_0332,A2,"trägt ein,",contributes,"trägt ein,",,word,,hat eingetragen,Sie müssen Ihren Namen und Ihre Adresse || eintragen.,13
a2_0333,A2,"der Eintritt, -e","the entrance, -e","der Eintritt, -e",der,noun,-e,,Der Eintritt kostet fünf Euro. || Der Eintritt ist frei. || Sie müssen nichts bezahlen.,13
a2_0334,A2,einverstanden,agreed,einverstanden,,verb,,,"Als Termin schlage ich den 11. || Juni vor. || - Gut, (ich",13
a2_0335,A2,"sein,",be,"sein,",,word,,ist einverstanden,"bin) einverstanden. || Bist du einverstanden, wenn wir bald nach Hause",13
a2_0336,A2,"war einverstanden,",agreed,"war einverstanden,",,word,,ist einverstanden,gehen?,13
a2_0337,A2,gewesen,been,gewesen,,verb,,,,13
a2_0338,A2,einzel-,single,einzel-,,word,,,Nicht alle zusammen. || Könnt ihr bitte einzeln sprechen? || Florian ist ein Einzelkind. || Er hat keine Geschwister. || Ein Einzelzimmer ist noch frei.,13
a2_0339,A2,"einziehen,",move in,"einziehen,",,word,,,Im Juni ziehen unsere neuen Nachbarn ein.,13
a2_0340,A2,"zieht ein,",moves in,"zieht ein,",,word,,ist eingezogen,Wann können wir in die Wohnung einziehen?,13
a2_0341,A2,das Eis (Sg.),the ice (sg.),das Eis (Sg.),das,noun,,,Möchtest du auch ein Eis?,13
a2_0342,A2,"die (E-)Mail, -s","the (e-)mail, -s","die (E-)Mail, -s",die,noun,,,Ich schreibe Ihnen/dir eine E-Mail.,13
a2_0343,A2,"der Empfänger, –","the recipient, –","der Empfänger, –",der,noun,–,,"Auf dem Brief steht dein Name, also bist du der Empfänger.",13
a2_0344,A2,"empfehlen,",recommend,"empfehlen,",,word,,,Welchen Wein können Sie mir empfehlen?,13
a2_0345,A2,"empfiehlt,",recommends,"empfiehlt,",,word,,hat empfohlen,,13
a2_0346,A2,"das Ende, -n","the end, -n","das Ende, -n",das,noun,-n,,Sie wohnt am Ende der Straße. || Er bekommt sein Geld am Monatsende.,13
a2_0347,A2,"enden, endet,","end, ends","enden, endet,",,word,,hat geendet,Die Straße endet hier. || Der Kurs endet in einer Woche.,13
a2_0348,A2,endlich,finally,endlich,,adjective,,,Wann kommst du endlich? || Der Film fängt gleich an. || Endlich bist du da!,13
a2_0349,A2,eng,closely,eng,,word,,,Diese Hose ist zu eng. || Gibt es sie auch eine Nummer größer?,13
a2_0350,A2,entschuldigen,excuse,entschuldigen,,verb,,,Entschuldigen Sie bitte!,13
a2_0351,A2,(sich),(itself),"(sich),",,verb,,,Ich möchte mich bei dir entschuldigen.,13
a2_0352,A2,"entschuldigt,",sorry,"entschuldigt,",,word,,hat entschuldigt,,13
a2_0353,A2,die Entschuldi-,the apology,die Entschuldi-,die,noun,,,"Oh, Entschuldigung! || – Macht nichts. || Kein Problem.",13
a2_0354,A2,gung,gung,"gung, -en",,verb,,-en,,13
a2_0355,A2,"das Erdgeschoss,-e","the ground floor,-e","das Erdgeschoss,-e",das,noun,-e,,Ich wohne im Erdgeschoss.,14
a2_0356,A2,"die Erfahrung, -en","the experience, -s","die Erfahrung, -en",die,noun,-en,,Ich habe zehn Jahre Erfahrung in diesem Beruf.,14
a2_0357,A2,"erinnern (sich),",remember (to remember),"erinnern (sich),",,word,,,"Erinnerst du dich an José? || - Nein, ich erinnere mich",14
a2_0358,A2,"erinnert,",remembered,"erinnert,",,word,,hat erinnert,"nicht an ihn, tut mir leid. || Kannst du mich morgen bitte an meinen Arzttermin erinnern?",14
a2_0359,A2,"erkältet sein,",to have a cold,"erkältet sein,",,word,,ist erkältet,Lisa ist erkältet. || Sie kann heute nicht zur Schule || gehen.,14
a2_0360,A2,"war erkältet,",had a cold,"war erkältet,",,word,,ist erkältet,,14
a2_0361,A2,gewesen,been,gewesen,,verb,,,,14
a2_0362,A2,"erklären, erklärt,","explain, explained","erklären, erklärt,",,word,,hat erklärt,Ich verstehe das nicht. || Kannst du mir das erklären?,14
a2_0363,A2,"erlauben, erlaubt,","allow, permitted","erlauben, erlaubt,",,word,,hat erlaubt,Meine Kinder dürfen diesen Film sehen. || Ich habe es || ihnen erlaubt.,14
a2_0364,A2,"erlaubt sein,",be allowed,"erlaubt sein,",,word,,ist erlaubt,Parken ist hier nicht erlaubt.,14
a2_0365,A2,"war erlaubt,",was allowed,"war erlaubt,",,word,,ist erlaubt gewesen,,14
a2_0366,A2,die Erlaubnis (Sg.),permission (sg.),die Erlaubnis (Sg.),die,noun,,,Haben Sie eine Arbeitserlaubnis?,14
a2_0367,A2,"die Ermäßigung,-enFür","the discount,-enFor","die Ermäßigung,-enFür",die,noun,-enFür,,"Schüler, Studenten und Rentner gibt es eine Ermäßigung.",14
a2_0368,A2,"erreichen,",to reach,"erreichen,",,word,,,"Wenn wir uns beeilen, erreichen wir noch den Zug",14
a2_0369,A2,"erreicht,",reached,"erreicht,",,word,,hat erreicht,um acht Uhr. || Bis 18 Uhr können Sie mich im Büro erreichen.,14
a2_0370,A2,erst,first,erst,,word,,,"Wir können erst morgen kommen. || Dina ist keine 18, sie ist erst 16 Jahre alt.",14
a2_0371,A2,"der Erwachsene,-n","the adult, -n","der Erwachsene,-n",der,noun,-n,,"Erwachsene zahlen zehn Euro, für Kinder ist der Eintritt frei. || Dieser Film ist nur für Erwachsene.",14
a2_0372,A2,"erzählen, erzählt,","tell, told","erzählen, erzählt,",,word,,hat erzählt,Wir müssen euch etwas erzählen! || Erzählst du mir eine Geschichte?,14
a2_0373,A2,"essen, isst,","eat, eat","essen, isst,",,word,,hat gegessen,Was gibt es zu essen?,14
a2_0374,A2,"das Essen, -","the food, -","das Essen, -",das,noun,-,,Das Essen in der Cafeteria ist meistens ganz gut. || Darf ich Sie zum Essen einladen?,14
a2_0375,A2,etwas,something,etwas,,word,,,Ich muss dir etwas erzählen! || Haben Sie etwas zum Schreiben? || Ich habe leider nur Tee. || Etwas anderes kann ich dir leider nicht anbieten.,14
a2_0376,A2,"das Fach, ¨-er","the subject, ¨-er","das Fach, ¨-er",das,noun,¨-er,,Welches Fach magst du in der Schule am liebsten?,14
a2_0377,A2,"(ab)fahren,",(depart,"(ab)fahren,",,word,,,Ich fahre mit dem Auto zur Arbeit.,14
a2_0378,A2,"fährt (ab),",departs (departs),"fährt (ab),",,word,,ist (ab)gefahren,Achtung an Gleis 17! || Der Zug München - Paris fährt || jetzt ab.,14
a2_0379,A2,"die Abfahrt, -en","the departure, -en","die Abfahrt, -en",die,noun,-en,,Wir haben noch zwanzig Minuten bis zur Abfahrt.,14
a2_0380,A2,"die Fahrkarte, -n","the ticket, -n","die Fahrkarte, -n",die,noun,-n,,"Hast du schon eine Fahrkarte? || Ihre Fahrkarten, bitte!",14
a2_0381,A2,"der Fahrplan, ¨-e","the timetable, ¨-e","der Fahrplan, ¨-e",der,noun,¨-e,,Ist das der neue Fahrplan?,14
a2_0382,A2,"das (Fahr)Rad, ¨-er","the (bicycle) bike, ¨-er","das (Fahr)Rad, ¨-er",das,noun,,,"Wenn es nicht regnet, fahre ich mit dem Fahrrad.",14
a2_0383,A2,"fallen, fällt,","fall, falls","fallen, fällt,",,word,,ist gefallen,"Pass auf, das Glas fällt gleich vom Tisch.",14
a2_0384,A2,falsch,incorrect,falsch,,word,,,Die Lösung ist falsch. || Sie haben die falsche Nummer gewählt.,14
a2_0385,A2,"die Familie, -n","the family, -n","die Familie, -n",die,noun,-n,,Meine Familie lebt in Spanien. || Ich habe eine große Familie.,14
a2_0386,A2,der Familien-,the family,der Familien-,der,noun,,,Mein Familienname ist González.,14
a2_0387,A2,"name, -n","name, -n","name, -n",,word,,,,14
a2_0388,A2,"der Fan, -s","the fan, -s","der Fan, -s",der,noun,-s,,Er ist ein großer Fußballfan. || Bella ist ein Fan von Rammstein.,14
a2_0389,A2,fantastisch,fantastisch,fantastisch,,adjective,,,Dein neues Kleid sieht fantastisch aus! || Das Buch ist fantastisch. || Du musst es unbedingt lesen!,14
a2_0390,A2,"die Farbe, -n","the color, -n","die Farbe, -n",die,noun,-n,,Die Farbe gefällt mir gut. || Was ist deine Lieblingsfarbe?,14
a2_0391,A2,fast,almost,fast,,word,,,Der Film ist fast zu Ende. || Ich habe fast alles verstanden.,14
a2_0392,A2,faul,lazy,faul,,word,,,Heute sind wir faul: Wir machen keine Hausauf- gaben und arbeiten nicht.,14
a2_0393,A2,"fehlen, fehlt,","missing, missing","fehlen, fehlt,",,word,,hat gefehlt,"Herr Müller ist nicht da, er fehlt schon seit drei || Tagen. || Was fehlt Ihnen?",14
a2_0394,A2,"der Fehler, -","the error, -","der Fehler, -",der,noun,-,,Diesen Fehler mache ich immer wieder.,14
a2_0395,A2,"die Feier, -n","the celebration, -n","die Feier, -n",die,noun,-n,,Wann hast du Feierabend?,14
a2_0396,A2,"(z. B. Feierabend,",(e.g. after work,"(z. B. Feierabend,",,word,,,Am ersten Mai ist ein Feiertag.,14
a2_0397,A2,Feiertag),Holiday),Feiertag),,noun,,,,14
a2_0398,A2,"feiern, feiert,","celebrate, celebrate","feiern, feiert,",,word,,hat gefeiert,Wir feiern heute meinen Geburtstag. || Die Feier war sehr schön.,14
a2_0399,A2,"das Fenster, -","the window, -","das Fenster, -",das,noun,-,,Kannst du bitte das Fenster öffnen?,14
a2_0400,A2,die Ferien (Pl.),the holidays (pl.),die Ferien (Pl.),die,noun,,,Bald haben wir Ferien. || Fährst du in den Ferien weg oder bleibst du zu Hause?,14
a2_0401,A2,"fernsehen,",TV,"fernsehen,",,word,,,Lass uns heute Abend mal fernsehen.,14
a2_0402,A2,"sieht fern,",watches tv,"sieht fern,",,word,,hat ferngesehen,,14
a2_0403,A2,"der Fernseher, -","the TV, -","der Fernseher, -",der,noun,-,,Der Fernseher ist kaputt.,14
a2_0404,A2,"fertig sein,","fertig sein,","fertig sein,",,adjective,,ist fertig,Das Essen ist gleich fertig. || Kommst du? || Wir müssen gleich gehen. || Bist du fertig?,14
a2_0405,A2,"war fertig,",was finished,"war fertig,",,word,,ist fertig gewesen,,14
a2_0406,A2,"das Fest, -e","the festival, -e","das Fest, -e",das,noun,-e,,Frohes Fest! || Am Wochenende feiern wir ein Fest. || Meine Tochter hat Geburtstag.,14
a2_0407,A2,"das Festival, -s","the festival, -s","das Festival, -s",das,noun,-s,,Am Wochenende ist in der Stadt ein Musik-Festival.,14
a2_0408,A2,fett,fat,fett,,word,,,Die Wurst ist mir zu fett.,14
a2_0409,A2,das Fieber (Sg.),the fever (sg.),das Fieber (Sg.),das,noun,,,Sie hat hohes Fieber.,14
a2_0410,A2,"der Film, -e","the film, -e","der Film, -e",der,noun,-e,,Ich möchte gern diesen Film sehen.,14
a2_0411,A2,"finden, findet,","find, find","finden, findet,",,word,,hat gefunden,"Wir müssen den Schlüssel finden. || Ich finde es nicht gut, dass du so viel arbeitest. || Ich finde ihn sehr nett.",14
a2_0412,A2,"die Firma, -en","the company, -en","die Firma, -en",die,noun,-en,,Er arbeitet jetzt bei einer anderen Firma.,14
a2_0413,A2,"der Fisch, -e","the fish, -e","der Fisch, -e",der,noun,-e,,Fisch mag ich lieber als Fleisch.,14
a2_0414,A2,"fit sein, ist fit,",Being fit is fit,"fit sein, ist fit,",,word,,,Tom will fit sein. || Er geht jeden Tag ins Fitness-,14
a2_0415,A2,"war fit,",was fit,"war fit,",,word,,ist fit gewesen,studio.,14
a2_0416,A2,"die Flasche, -n","the bottle, -n","die Flasche, -n",die,noun,-n,,"Eine Flasche Mineralwasser, bitte!",15
a2_0417,A2,das Fleisch (Sg.),the flesh (sg.),das Fleisch (Sg.),das,noun,,,Fleisch mag ich nicht.,15
a2_0418,A2,fleißig,diligent,fleißig,,adjective,,,Ibrahim ist sehr fleißig. || Er macht immer seine Hausaufgaben.,15
a2_0419,A2,"(ab)fliegen,",fly (off).,"(ab)fliegen,",,word,,,Ich fliege nicht gern; ich fahre lieber mit dem Zug.,15
a2_0420,A2,"fliegt (ab),",flies (off),"fliegt (ab),",,word,,ist (ab)geflogen,Ich fliege in den Ferien nach Spanien. || Wann fliegst du ab?,15
a2_0421,A2,"der Flohmarkt, ¨-e","the flea market, ¨-e","der Flohmarkt, ¨-e",der,noun,¨-e,,Ich gehe gern auf den Flohmarkt. || Diesen Hut habe ich auf dem Flohmarkt gekauft.,15
a2_0422,A2,"der Flug, ¨-e","the flight, ¨-e","der Flug, ¨-e",der,noun,¨-e,,Ich möchte einen Flug nach Kanada buchen. || Der Flug LH123 von München nach Frankfurt ist um 21:00 Uhr.,15
a2_0423,A2,"der Flughafen, ¨",the airport,"der Flughafen, ¨",der,noun,¨,,Kannst du mich zum Flughafen bringen?,15
a2_0424,A2,"das Flugzeug, -e","the plane, -e","das Flugzeug, -e",das,noun,-e,,Das Flugzeug aus Berlin hat Verspätung. || Das Flugzeug startet in einer halben Stunde. || Wir müssen uns beeilen.,15
a2_0425,A2,"der Fluss, ¨-e","der Fluss, ¨-e","der Fluss, ¨-e",der,noun,¨-e,,Der Rhein ist ein großer Fluss.,15
a2_0426,A2,"das Formular, -e","the form, -e","das Formular, -e",das,noun,-e,,Sie müssen dieses Formular ausfüllen.,15
a2_0427,A2,"der Fotoapparat, -eIch","the camera, -eI","der Fotoapparat, -eIch",der,noun,-eIch,,möchte mir einen Fotoapparat kaufen.,15
a2_0428,A2,"fotografieren,",photograph,"fotografieren,",,word,,,Ich fotografiere gern.,15
a2_0429,A2,"fotografiert,",photographed,"fotografiert,",,word,,hat fotografiert,,15
a2_0430,A2,"das Foto, -s","the photo, -s","das Foto, -s",das,noun,-s,,Darf ich ein Foto machen?,15
a2_0431,A2,"die Frage, -n",the questions,"die Frage, -n",die,noun,-n,,Ich habe eine Frage.,15
a2_0432,A2,"fragen, fragt,","ask, ask","fragen, fragt,",,word,,hat gefragt,"Er fragt, wann er kommen kann. || Ich möchte Sie etwas fragen.",15
a2_0433,A2,"die Frau, -en",the women,"die Frau, -en",die,noun,-en,,"Das ist Frau Becker. || Guten Tag, Frau Schmitt! || Hier arbeiten mehr Frauen als Männer.",15
a2_0434,A2,frei,free,frei,,adjective,,,"Entschuldigung, ist dieser Platz noch frei? || Morgen haben wir frei. || Eintritt frei.",15
a2_0435,A2,freiwillig,voluntarily,freiwillig,,adjective,,,Manchmal bleibe ich freiwillig länger im Büro.,15
a2_0436,A2,die Freizeit (Sg.),leisure time (sg.),die Freizeit (Sg.),die,noun,,,In meiner Freizeit spiele ich oft Fußball.,15
a2_0437,A2,fremd,foreign,fremd,,word,,,Das weiß ich nicht; ich bin fremd hier. || Ich reise gern in fremde Länder.,15
a2_0438,A2,"freuen (sich),",to be glad),"freuen (sich),",,word,,,Zum Geburtstag habe ich ein interessantes Buch bekommen. || Ich freue mich sehr über das Geschenk.,15
a2_0439,A2,"freut,",happy,"freut,",,word,,hat gefreut,"Die Kinder freuen sich schon auf die Ferien. || Ich freue mich, weil ich heute mit meinen Freunden Fußball spiele. || Es/Das freut mich!",15
a2_0440,A2,"der Freund, -e,","the friend, -e","der Freund, -e,",der,noun,"-e,",,Das ist ein Freund von mir.,15
a2_0441,A2,"die Freundin, -nen","the girlfriend, -nen","die Freundin, -nen",die,noun,-nen,,Das ist meine Freundin Susanne.,15
a2_0442,A2,freundlich,friendly,freundlich,,adjective,,,Er ist immer sehr freundlich zu mir. || Mit freundlichen Grüßen,15
a2_0443,A2,frisch,fresh,frisch,,adjective,,,Das Brot ist noch ganz frisch. || Ich habe es gerade gekauft.,15
a2_0444,A2,froh,glad,froh,,word,,,"Ich bin froh, dass du kommen kannst. || Frohes Fest!",15
a2_0445,A2,früh,early,früh,,word,,,Geht es auch später? || Sechs Uhr ist mir zu früh. || Ich muss morgen sehr früh aufstehen.,15
a2_0446,A2,früher,earlier,früher,,word,,,Früher habe ich in Berlin gewohnt. || Wir nehmen den früheren Zug.,15
a2_0447,A2,das Frühstück (Sg.),breakfast (sg.),das Frühstück (Sg.),das,noun,,,Möchtest du ein Ei zum Frühstück?,15
a2_0448,A2,"frühstücken,",have breakfast,"frühstücken,",,word,,,Ich frühstücke immer um 9:00 Uhr.,15
a2_0449,A2,"frühstückt,",has breakfast,"frühstückt,",,word,,hat gefrühstückt,,15
a2_0450,A2,"fühlen (sich),",feel (oneself),"fühlen (sich),",,word,,,Wie fühlen Sie sich?,15
a2_0451,A2,"fühlt, hat gefühlt","feels, has felt","fühlt, hat gefühlt",,word,,,Ich fühle mich heute nicht gut.,15
a2_0452,A2,der Führer-,the leader-,der Führer-,der,noun,,,Hast du den Führerschein?,15
a2_0453,A2,"schein, -e","seem, -e","schein, -e",,word,,,Sie hat die Führerscheinprüfung bestanden.,15
a2_0454,A2,"die Führung, -en","the leadership, -en","die Führung, -en",die,noun,-en,,Die nächste Führung beginnt um 15 Uhr.,15
a2_0455,A2,die Fundsachen,the lost property,die Fundsachen,die,noun,,,Haben Sie meinen Schirm gefunden? || - Sie können,15
a2_0456,A2,(Pl.),(pl.),(Pl.),,other,,,dort bei den Fundsachen schauen.,15
a2_0457,A2,für,for,für,,preposition,,,Das Paket ist für Sie. || Das ist der Schlüssel für die Haustür. || Gibt es hier einen Sportverein für Jugendliche?,15
a2_0458,A2,furchtbar,terrible,furchtbar,,adjective,,,Er hat furchtbare Schmerzen. || Die Hose sieht ja furchtbar aus. || So kannst du nicht zur Arbeit gehen!,15
a2_0459,A2,"der Fuß, ¨-e","der Fuß, ¨-e","der Fuß, ¨-e",der,noun,¨-e,,Der linke Fuß tut mir weh. || Gehen Sie zu Fuß zur Arbeit?,15
a2_0460,A2,"der Fußball, ¨-e","the football, ¨-e","der Fußball, ¨-e",der,noun,¨-e,,Spielt ihr gern Fußball?,15
a2_0461,A2,"die Gabel, -n","the fork, -n","die Gabel, -n",die,noun,-n,,Kann ich bitte eine Gabel haben?,15
a2_0462,A2,ganz,quite,ganz,,word,,,"Oh nein! || Was ist passiert? || Ist deine Brille jetzt kaputt? || - Nein, zum Glück ist sie noch ganz! || Morgen haben wir den ganzen Tag Schule. || Ich bin ganz sicher, dass dein Termin am Montag ist. || Ich finde Lara ganz nett. || Oh, ich habe meinen Zahnarzttermin ganz vergessen.",15
a2_0463,A2,"die Garage, -n","the garage, -n","die Garage, -n",die,noun,-n,,Hier ist eine Garage für dein Auto.,15
a2_0464,A2,"der Garten, ¨",the garden,"der Garten, ¨",der,noun,¨,,Wir haben leider keinen Garten.,15
a2_0465,A2,"der Gast, ¨-e","the guest, ¨-e","der Gast, ¨-e",der,noun,¨-e,,Heute Abend haben wir Gäste.,15
a2_0466,A2,"geben, gibt,","give, gives","geben, gibt,",,word,,hat gegeben,Kannst du mir mal deinen Stift geben? || Es gibt keine Karten mehr für das Konzert.,15
a2_0467,A2,geboren,born,geboren,,verb,,,Ich bin in Zagreb geboren. || Wann und wo sind Sie geboren?,15
a2_0468,A2,Geburts-,birth,Geburts-,,noun,,,"Das Geburtsjahr Ihres Sohnes, bitte?",15
a2_0469,A2,"(jahr, ort, tag),","(year, place, day)","(jahr, ort, tag),",,word,,,Bitte tragen Sie Ihren Geburtsort noch ein.,15
a2_0470,A2,"(-e, -e, -e)","(-e, -e, -e)","(-e, -e, -e)",,word,,,Herzlichen Glückwunsch zum Geburtstag!,15
a2_0471,A2,geehrt-,honored-,geehrt-,,word,,,"Sehr geehrte Damen und Herren,",15
a2_0472,A2,gefährlich,dangerous,gefährlich,,adjective,,,Du darfst nicht bei Rot über die Straße gehen. || Das ist gefährlich.,15
a2_0473,A2,"gefallen, gefällt,","liked, liked","gefallen, gefällt,",,word,,hat gefallen,Das Bild gefällt mir. || Wie gefällt es Ihnen in Berlin?,15
a2_0474,A2,gegen,against,gegen,,verb,,,Fahr nicht gegen den Baum! || Ich bin gegen diesen Vorschlag. || Wer spielt gegen wen? || - Bayern gegen Dortmund. || Haben Sie etwas gegen Grippe?,15
a2_0475,A2,"das Gegenteil , -e","the opposite, -e","das Gegenteil , -e",das,noun,-e,,Das Gegenteil von „klein“ ist „groß“.,16
a2_0476,A2,gegenüber,opposite,gegenüber,,word,,,Die Post ist gegenüber vom Bahnhof. || Die Hausnummer 84 ist gleich gegenüber.,16
a2_0477,A2,"das Gehalt, ¨-er","the salary, ¨-er","das Gehalt, ¨-er",das,noun,¨-er,,Sie ist mit ihrem Gehalt zufrieden.,16
a2_0478,A2,"gehen, geht,","go, go","gehen, geht,",,word,,ist gegangen,"Ich weiß nicht, wie das geht. || Wie geht‘s? || - Es geht. || Ich muss jetzt leider gehen. || Ich muss zum Arzt gehen. || Das geht (doch) nicht! || Nimmst du die Straßenbahn? || - Nein, ich gehe lieber zu Fuß.",16
a2_0479,A2,"gehören, gehört,","belong, heard","gehören, gehört,",,word,,hat gehört,Gehört der Stift dir?,16
a2_0480,A2,das Geld (Sg.),the money (sg.),das Geld (Sg.),das,noun,,,Hast du noch Geld? || Kannst du mir ein bisschen Geld leihen?,16
a2_0481,A2,"die Geldbörse, -n","the purse, -n","die Geldbörse, -n",die,noun,-n,,Sie hat ihre Geldbörse verloren.,16
a2_0482,A2,das Gemüse (Sg.),the vegetable (sg.),das Gemüse (Sg.),das,noun,,,Wir kaufen das Gemüse immer auf dem Markt. || Tomaten sind mein Lieblingsgemüse.,16
a2_0483,A2,genau,Exactly,genau,,word,,,"Sind Sie sicher, dass die Prüfung am 15. || Juni ist? || - Ja, das weiß ich genau. || Die Uhr geht genau. || Es ist genau acht Uhr.",16
a2_0484,A2,genug,enough,genug,,word,,,Es ist noch genug Pizza da. || Möchtest du noch ein Stück? || Ich verdiene nicht genug.,16
a2_0485,A2,das Gepäck (Sg.),the luggage (sg.),das Gepäck (Sg.),das,noun,,,Wollen Sie Ihr Gepäck mitnehmen? || Sie können Ihr Gepäck auch im Hotel lassen.,16
a2_0486,A2,gerade,straight,gerade,,word,,,Kannst du später anrufen? || Wir essen gerade. || Was machst du gerade? || Da kommt er ja gerade.,16
a2_0487,A2,geradeaus,straight ahead,geradeaus,,word,,,Gehen Sie immer geradeaus!,16
a2_0488,A2,"das Gerät, -e","the device, -e","das Gerät, -e",das,noun,-e,,Elektrogeräte finden Sie im dritten Stock.,16
a2_0489,A2,"das Gericht, -e","the court, -e","das Gericht, -e",das,noun,-e,,Mein Lieblingsgericht ist Pizza.,16
a2_0490,A2,"gern, lieber,","gladly, dear","gern, lieber,",,adverb,,,Ich helfe Ihnen gern.,16
a2_0491,A2,am liebsten,rather,am liebsten,,verb,,,Kaffee oder Tee? || - Ich trinke lieber einen Tee. || Am liebsten trinke ich Kaffee.,16
a2_0492,A2,"das Geschäft, -e","the business, -e","das Geschäft, -e",das,noun,-e,,Die Geschäfte schließen um 18.30 Uhr.,16
a2_0493,A2,"das Geschenk, -e","the gift, -e","das Geschenk, -e",das,noun,-e,,Danke für das schöne Geschenk.,16
a2_0494,A2,"die Geschichte, -n","the story, -n","die Geschichte, -n",die,noun,-n,,Erzählst du mir eine Geschichte? || Ich interessiere mich nicht für Geschichte. || Paul hat gute Noten in Geschichte.,16
a2_0495,A2,das Geschirr (Sg.),the dishes (sg.),das Geschirr (Sg.),das,noun,,,Stellst du bitte das Geschirr in den Schrank?,16
a2_0496,A2,"das Gesicht, -er","the face, -he","das Gesicht, -er",das,noun,-er,,Wasch dir bitte das Gesicht. || Sie hat ein freundliches Gesicht.,16
a2_0497,A2,"das Gespräch, -e","the conversation, -e","das Gespräch, -e",das,noun,-e,,Sie hören ein Gespräch. || Zu diesem Gespräch gibt es fünf Aufgaben. || Das Gespräch mit Frau Kunz ist um 14 Uhr.,16
a2_0498,A2,gestern,yesterday,gestern,,verb,,,Gestern wollte ich dich anrufen.,16
a2_0499,A2,gesund,healthy,gesund,,word,,,Ich hatte Grippe. || Jetzt bin ich wieder gesund.,16
a2_0500,A2,die Gesundheit,die Gesundheit,die Gesundheit,die,noun,,,Gesundheit! || Sind Sie erkältet?,16
a2_0501,A2,(Sg.),(Sg.),(Sg.),,other,,,,16
a2_0502,A2,"das Getränk, -e","the drink, -e","das Getränk, -e",das,noun,-e,,"Mein Lieblingsgetränk ist Tomatensaft. || Die Getränkekarte, bitte!",16
a2_0503,A2,"gewinnen,",win,"gewinnen,",,word,,,Unsere Mannschaft hat gewonnen.,16
a2_0504,A2,"gewinnt,",wins,"gewinnt,",,word,,hat gewonnen,Mein Sohn will bei diesem Spiel immer gewinnen.,16
a2_0505,A2,"das Gewitter, -","the thunderstorm, -","das Gewitter, -",das,noun,-,,"Ich glaube, es gibt heute ein Gewitter.",16
a2_0506,A2,"die Gitarre, -n","the guitar, -n","die Gitarre, -n",die,noun,-n,,Er kann gut Gitarre spielen.,16
a2_0507,A2,"das Glas, ¨-er","the glass, ¨-er","das Glas, ¨-er",das,noun,¨-er,,Bitte noch ein Glas Apfelsaft! || Wir brauchen noch drei Gläser.,16
a2_0508,A2,"glauben, glaubt,","believe, believes","glauben, glaubt,",,word,,hat geglaubt,"Sie können mir glauben, es ist so. || Ich glaube, er kommt gleich.",16
a2_0509,A2,gleich,even,gleich,,word,,,Ich komme gleich. || Wir sind gleich alt.,16
a2_0510,A2,"das Gleis, -e","the track, -e","das Gleis, -e",das,noun,-e,,Der ICE nach Berlin hält heute an Gleis 12.,16
a2_0511,A2,das Glück (Sg.),happiness (sg.),das Glück (Sg.),das,noun,,,"Viel Glück! || Oh, es regnet. || Zum Glück habe ich meinen Schirm dabei.",16
a2_0512,A2,glücklich,happy,glücklich,,adjective,,,Meine Tochter ist glücklich verheiratet. || Ein glückliches neues Jahr!,16
a2_0513,A2,der Glück-,the luck-,der Glück-,der,noun,,,Herzlichen Glückwunsch zum Geburtstag!,16
a2_0514,A2,"wunsch, ¨-e",wishes,"wunsch, ¨-e",,word,,,,16
a2_0515,A2,"gratulieren,",congratulate,"gratulieren,",,word,,,Ich gratuliere dir!,16
a2_0516,A2,"gratuliert,",congratulates,"gratuliert,",,word,,hat gratuliert,,16
a2_0517,A2,"grillen, grillt,","grill, grill","grillen, grillt,",,word,,hat gegrillt,Heute grillen wir im Garten.,16
a2_0518,A2,die Grippe (Sg.),the flu (sg.),die Grippe (Sg.),die,noun,,,Ich habe eine Grippe und kann leider nicht kommen.,16
a2_0519,A2,groß,large,groß,,word,,,Mein Bruder und ich sind gleich groß. || Frankfurt ist eine große Stadt. || Unsere Wohnung ist 80 m² groß.,16
a2_0520,A2,"die Größe, -n","the size, -n","die Größe, -n",die,noun,-n,,Haben Sie das T-Shirt auch in Größe M?,16
a2_0521,A2,"die Gruppe, -n","the group, -n","die Gruppe, -n",die,noun,-n,,Die erste Gruppe beginnt um 16 Uhr. || Für Gruppen gibt es eine Ermäßigung.,16
a2_0522,A2,"der Gruß, ¨-e","greetings, ¨-e","der Gruß, ¨-e",der,noun,¨-e,,Viele Grüße an Ihre Frau. || Liebe Grüße Mit freundlichen Grüßen,16
a2_0523,A2,"gültig sein,",be valid,"gültig sein,",,adjective,,ist gültig,Der Pass ist nicht mehr gültig.,16
a2_0524,A2,"war gültig,",was valid,"war gültig,",,word,,ist gültig gewesen,,16
a2_0525,A2,günstig,cheap,günstig,,adjective,,,In diesem Laden gibt es immer günstige Angebote. || Ich suche ein günstiges Sofa.,16
